@relation SentiSe

@attribute lab {0,-1,1}
@attribute text string

@data
-1,'i am not really liking this name, maybe just \'resources\'?'
0,'if a user term is not returned i believe you will get npes when displaying lists of changes. that is why i wrote 35201 so that this error is discovered early and is properly reported. i was a while since i looked at it, and the code might have changed since then, so do not take my word for it.'
-1,'It feels wrong to be doing this sort of checking in this class, it is huge already.  I suspect that passing in the appropriate merge strategy via the factory would be cleaner.'
-1,'is this necessary though?  would anything bad happen if we encode to utf-8?  also, it looks like this exists to make sure that we are not using utf-16 or something else, in which case we would definitely want to keep this even in python3.'
1,'correct, i mentioned in the commit message that it is undocumented.'
0,'We probably should ensure the project is clean before doing this, otherwise a user might lose uncommitted changes they care about:\n\n  project = Project(\n    manifest = self.manifest,\n    name = path,\n    remote = RemoteSpec(\'origin\'),\n    gitdir = os.path.join(self.manifest.topdir, path, \'.git\'),\n    worktree = os.path.join(self.manifest.topdir, path),\n    relpath = path,\n    revision = \'HEAD\')\n  if project.IsDirty:\n    print >>sys.stderr, \'error: cannot remove \%s: uncommitted changes are present\' \% project.relpath\n    print >>sys.stderr, \'       commit changes, then run sync again\'\n  else:\n    shutil.rmtree(project.worktree)'
0,'Done in 38303'
0,'More or less the same steps as described in the comment Sep 13 11:50 AM change:\n\n InitModule.java\n\nCan you try it with non existing H2 Database:\n\n <Resource\n    name=\"jdbc/ReviewDb\"\n    type=\"javax.sql.DataSource\"\n    username=\"\"\n    driverClassName=\"org.h2.Driver\"\n    password=\"\"\n    url=\"jdbc:h2:file  NegativeSentiment  home/davido/projects/test_site_auto/db/ReviewDB\"\n    maxActive=\"100\"\n    maxIdle=\"20\"/>'
-1,'nit: wording.  the sentence does not make sense. perhaps:\n\nsupport creating a request for authentication of a remote...'
0,'For this case a regular expression is not needed, it could be simply a ref pattern:\n\n  branch = refs/heads/video-1.0/*'
0,'Just use 10px. I also rebased on latest master and adjusted look and feel of buttons here to match the changes made in context of [1].\n\n [1] 62460.'
0,'i have double checked the (rest) command i used to delete emails.  it was not a typo because i used the exact same command with an admin user and it worked just fine.  it was only when i used the user with canmodifyaccount permission that it did not work.   could the \'not found\' message be from the email.parse() in email.java requiring administrator permission?'
0,'even though not merged yet, the date probably should not get updated.'
-1,'Why not to include topic when this really implemented?'
0,'As far as I can tell from documentation, no exceptions are thrown.  Reworking it slightly anyway (move chdir closer to _FindOrphans loop) and adding try/finally for safety against possibly careless maintenance programming.'
0,'ok.  i will check if [1] still works with asiidoctor before pursuing it any further then.\n\n[1] '
0,'I got the idea for adding such a message from your change (only you had it even more verbose adding a message per approval that was copied). I can try to incorporate this into the patch set created message, but not sure if this is easily possible.'
0,'\"that all 4 projects are imported\" or \"that it imports all 4 projects\"'
0,'i think as long as it is explained in the dev instructions you are checking in, this is fine.'
0,'sure, we could do it on master, but then the old api has to remain in 2.8.\n\ni am working on updating this change to what i was thinking. i will upload a new revision in a few hours. let me know if i should send it to master instead.'
0,'Yeah, but this is usual wording we are using:\n\n $ git grep \"member of the privileged \'Administrators\' group\"  | wc -l\n 20'
0,'Be consequent with naming of method an var?\n\n  isAVisible() {\n    return aVisible;\n  }\n\nor\n\n  isVisibleA() {\n    return visibleA;\n  }'
0,'Optional nit: this could go on the same line as excludes'
0,'Suggestion: so it is recommended that it not block...'
0,'i do not think we have parent indexed.  so you will need to add it to the index_*.sql files, and also do a schema change to add an index on this column.'
0,'Do we have a working solution if one still need the Gerrit-Module?'
0,'as Shawn mentioned in another comment: s/wild project/AllProjects project/\n\nmore occurrences below'
0,'what happens if the specified branch does not exist?  will that be caught by the check at line 154?'
0,'this was a mistake. if jgit does not support concurrent branch deletion we should do it sequentially   PositiveSentiment  '
0,'must have been something in formatone at some point. not sure why eclipse did not warn me. done.'
0,'refs/users/ is sufficient prefix. No need for refs/meta. We should be plural like changes heads and tags.'
-1,'There is no putComment method. Shorten this and just put it on one line:\n\n  checkState(psId != null, \"setPatchSetId must be called first\");\n\nDevelopers debugging a failure can look at the Java stack trace to see how they got into this situation. What matters to them more is the call site where the object was misused, not which entry point into the object the error was discovered by.'
0,'on second sought: actually you do not need this file (endpoint) at all. we have already post /changes that creates a change and what are you doing here is to delegate to its apply() method, after translating your own input to changeinfo. the only reason to have this class is to get the uiaction for granted (guice dynamicitem binding and discovery).\n\nbut you could solve this in different way: just construct uiaction on you own in projectjson and add it to actions map manually. see an example how it is done in inlineedit series: [1]. now, on the client side, from your custom uiaction you can invoke the original rest endpoint: post /changes. the only difference to current solution: you would need to pass project name too, obviously.\n\nthis also raises the question do we want to have this button on project info screen at all? we could add it to main page (or may be just add a keyboard shortcut), in wich case we are not in project context any more and the dialog must be extended to provide project name (with suggestion oracle for project, like it already does for branches).\n\ni do not have strong preference for one of these solutions. so, you can let it as is for now and wait for opinion of other reveiwers.\n\n [1] \n gerrit-server/src/main/java/com/google/gerrit/server/edit/changeeditjson.java'
